segment_id,seed,budget_ratio,call_idx,chosen_arm,chosen_bin,chosen_u,chosen_true_label,rem_ratio,top_proxy,zp_share,formed_ratio,n_pos,u_discover,u_bridge,u_certify,u_zero_proxy
dataset3_0_1200,1,0.1,4,DISCOVER,0,0.02,negative,0.667,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,5,DISCOVER,17,0.02,negative,0.583,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,6,DISCOVER,35,0.02,negative,0.5,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,7,DISCOVER,71,0.02,negative,0.417,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,8,DISCOVER,96,0.02,negative,0.333,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,9,DISCOVER,98,0.02,negative,0.25,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,10,DISCOVER,2,0.02,negative,0.167,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,11,DISCOVER,7,0.02,negative,0.083,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,12,DISCOVER,15,0.02,negative,0.0,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,1,DISCOVER,72,0.02,negative,0.917,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,2,DISCOVER,73,0.02,negative,0.833,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,3,DISCOVER,4,0.02,negative,0.75,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,4,DISCOVER,0,0.02,negative,0.667,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,5,DISCOVER,17,0.02,negative,0.583,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,6,DISCOVER,35,0.02,negative,0.5,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,7,DISCOVER,71,0.02,negative,0.417,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,8,DISCOVER,96,0.02,negative,0.333,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,9,DISCOVER,98,0.02,negative,0.25,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,10,DISCOVER,2,0.02,negative,0.167,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,11,DISCOVER,7,0.02,negative,0.083,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.1,12,DISCOVER,15,0.02,negative,0.0,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,1,DISCOVER,72,0.02,negative,0.958,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,2,DISCOVER,73,0.02,negative,0.917,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,3,DISCOVER,4,0.02,negative,0.875,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,4,DISCOVER,0,0.02,negative,0.833,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,5,DISCOVER,17,0.02,negative,0.792,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,6,DISCOVER,35,0.02,negative,0.75,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,7,DISCOVER,71,0.02,negative,0.708,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,8,DISCOVER,96,0.02,negative,0.667,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,9,DISCOVER,98,0.02,negative,0.625,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,10,DISCOVER,2,0.02,negative,0.583,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,11,DISCOVER,7,0.02,negative,0.542,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,12,DISCOVER,15,0.02,negative,0.5,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,13,DISCOVER,24,0.02,negative,0.458,0.836,0.704,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,14,DISCOVER,25,0.02,negative,0.417,0.836,0.71,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,15,DISCOVER,63,0.02,negative,0.375,0.836,0.717,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,16,DISCOVER,74,0.02,negative,0.333,0.836,0.724,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,17,DISCOVER,90,0.02,negative,0.292,0.836,0.731,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,18,DISCOVER,95,0.02,negative,0.25,0.836,0.738,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,19,DISCOVER,10,0.02,negative,0.208,0.535,0.745,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,20,DISCOVER,43,0.02,negative,0.167,0.535,0.752,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,21,DISCOVER,44,0.02,negative,0.125,0.535,0.76,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,22,DISCOVER,47,0.02,negative,0.083,0.535,0.768,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,23,DISCOVER,55,0.02,negative,0.042,0.535,0.776,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.2,24,DISCOVER,61,0.02,negative,0.0,0.535,0.784,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,1,DISCOVER,72,0.02,negative,0.958,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,2,DISCOVER,73,0.02,negative,0.917,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,3,DISCOVER,4,0.02,negative,0.875,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,4,DISCOVER,0,0.02,negative,0.833,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,5,DISCOVER,17,0.02,negative,0.792,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,6,DISCOVER,35,0.02,negative,0.75,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,7,DISCOVER,71,0.02,negative,0.708,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,8,DISCOVER,96,0.02,negative,0.667,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,9,DISCOVER,98,0.02,negative,0.625,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,10,DISCOVER,2,0.02,negative,0.583,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,11,DISCOVER,7,0.02,negative,0.542,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,12,DISCOVER,15,0.02,negative,0.5,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,13,DISCOVER,24,0.02,negative,0.458,0.836,0.704,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,14,DISCOVER,25,0.02,negative,0.417,0.836,0.71,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,15,DISCOVER,63,0.02,negative,0.375,0.836,0.717,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,16,DISCOVER,74,0.02,negative,0.333,0.836,0.724,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,17,DISCOVER,90,0.02,negative,0.292,0.836,0.731,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,18,DISCOVER,95,0.02,negative,0.25,0.836,0.738,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,19,DISCOVER,10,0.02,negative,0.208,0.535,0.745,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,20,DISCOVER,43,0.02,negative,0.167,0.535,0.752,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,21,DISCOVER,44,0.02,negative,0.125,0.535,0.76,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,22,DISCOVER,47,0.02,negative,0.083,0.535,0.768,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,23,DISCOVER,55,0.02,negative,0.042,0.535,0.776,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.2,24,DISCOVER,61,0.02,negative,0.0,0.535,0.784,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,1,DISCOVER,72,0.02,negative,0.958,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,2,DISCOVER,73,0.02,negative,0.917,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,3,DISCOVER,4,0.02,negative,0.875,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,4,DISCOVER,0,0.02,negative,0.833,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,5,DISCOVER,17,0.02,negative,0.792,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,6,DISCOVER,35,0.02,negative,0.75,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,7,DISCOVER,71,0.02,negative,0.708,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,8,DISCOVER,96,0.02,negative,0.667,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,9,DISCOVER,98,0.02,negative,0.625,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,10,DISCOVER,2,0.02,negative,0.583,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,11,DISCOVER,7,0.02,negative,0.542,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,12,DISCOVER,15,0.02,negative,0.5,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,13,DISCOVER,24,0.02,negative,0.458,0.836,0.704,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,14,DISCOVER,25,0.02,negative,0.417,0.836,0.71,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,15,DISCOVER,63,0.02,negative,0.375,0.836,0.717,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,16,DISCOVER,74,0.02,negative,0.333,0.836,0.724,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,17,DISCOVER,90,0.02,negative,0.292,0.836,0.731,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,18,DISCOVER,95,0.02,negative,0.25,0.836,0.738,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,19,DISCOVER,10,0.02,negative,0.208,0.535,0.745,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,20,DISCOVER,43,0.02,negative,0.167,0.535,0.752,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,21,DISCOVER,44,0.02,negative,0.125,0.535,0.76,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,22,DISCOVER,47,0.02,negative,0.083,0.535,0.768,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,23,DISCOVER,55,0.02,negative,0.042,0.535,0.776,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.2,24,DISCOVER,61,0.02,negative,0.0,0.535,0.784,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,1,DISCOVER,72,0.02,negative,0.972,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,2,DISCOVER,73,0.02,negative,0.944,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,3,DISCOVER,4,0.02,negative,0.917,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,4,DISCOVER,0,0.02,negative,0.889,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,5,DISCOVER,17,0.02,negative,0.861,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,6,DISCOVER,35,0.02,negative,0.833,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,7,DISCOVER,71,0.02,negative,0.806,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,8,DISCOVER,96,0.02,negative,0.778,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,9,DISCOVER,98,0.02,negative,0.75,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,10,DISCOVER,2,0.02,negative,0.722,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,11,DISCOVER,7,0.02,negative,0.694,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,12,DISCOVER,15,0.02,negative,0.667,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,13,DISCOVER,24,0.02,negative,0.639,0.836,0.704,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,14,DISCOVER,25,0.02,negative,0.611,0.836,0.71,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,15,DISCOVER,63,0.02,negative,0.583,0.836,0.717,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,16,DISCOVER,74,0.02,negative,0.556,0.836,0.724,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,17,DISCOVER,90,0.02,negative,0.528,0.836,0.731,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,18,DISCOVER,95,0.02,negative,0.5,0.836,0.738,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,19,DISCOVER,10,0.02,negative,0.472,0.535,0.745,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,20,DISCOVER,43,0.02,negative,0.444,0.535,0.752,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,21,DISCOVER,44,0.02,negative,0.417,0.535,0.76,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,22,DISCOVER,47,0.02,negative,0.389,0.535,0.768,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,23,DISCOVER,55,0.02,negative,0.361,0.535,0.776,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,24,DISCOVER,61,0.02,negative,0.333,0.535,0.784,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,25,DISCOVER,85,0.02,negative,0.306,0.535,0.792,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,26,DISCOVER,87,0.02,negative,0.278,0.535,0.8,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,27,DISCOVER,88,0.02,negative,0.25,0.535,0.809,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,28,DISCOVER,89,0.02,negative,0.222,0.535,0.817,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,29,DISCOVER,94,0.02,negative,0.194,0.535,0.826,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,30,DISCOVER,97,0.02,negative,0.167,0.535,0.835,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,31,DISCOVER,113,0.02,negative,0.139,0.535,0.844,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,32,DISCOVER,5,0.02,negative,0.111,0.233,0.854,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,33,DISCOVER,8,0.02,negative,0.083,0.233,0.864,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,34,DISCOVER,9,0.02,negative,0.056,0.233,0.874,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,35,DISCOVER,11,0.02,negative,0.028,0.233,0.884,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.3,36,DISCOVER,20,0.02,negative,0.0,0.233,0.894,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,1,DISCOVER,72,0.02,negative,0.972,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,2,DISCOVER,73,0.02,negative,0.944,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,3,DISCOVER,4,0.02,negative,0.917,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,4,DISCOVER,0,0.02,negative,0.889,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,5,DISCOVER,17,0.02,negative,0.861,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,6,DISCOVER,35,0.02,negative,0.833,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,7,DISCOVER,71,0.02,negative,0.806,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,8,DISCOVER,96,0.02,negative,0.778,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,9,DISCOVER,98,0.02,negative,0.75,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,10,DISCOVER,2,0.02,negative,0.722,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,11,DISCOVER,7,0.02,negative,0.694,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,12,DISCOVER,15,0.02,negative,0.667,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,13,DISCOVER,24,0.02,negative,0.639,0.836,0.704,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,14,DISCOVER,25,0.02,negative,0.611,0.836,0.71,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,15,DISCOVER,63,0.02,negative,0.583,0.836,0.717,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,16,DISCOVER,74,0.02,negative,0.556,0.836,0.724,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,17,DISCOVER,90,0.02,negative,0.528,0.836,0.731,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,18,DISCOVER,95,0.02,negative,0.5,0.836,0.738,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,19,DISCOVER,10,0.02,negative,0.472,0.535,0.745,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,20,DISCOVER,43,0.02,negative,0.444,0.535,0.752,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,21,DISCOVER,44,0.02,negative,0.417,0.535,0.76,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,22,DISCOVER,47,0.02,negative,0.389,0.535,0.768,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,23,DISCOVER,55,0.02,negative,0.361,0.535,0.776,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,24,DISCOVER,61,0.02,negative,0.333,0.535,0.784,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,25,DISCOVER,85,0.02,negative,0.306,0.535,0.792,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,26,DISCOVER,87,0.02,negative,0.278,0.535,0.8,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,27,DISCOVER,88,0.02,negative,0.25,0.535,0.809,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,28,DISCOVER,89,0.02,negative,0.222,0.535,0.817,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,29,DISCOVER,94,0.02,negative,0.194,0.535,0.826,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,30,DISCOVER,97,0.02,negative,0.167,0.535,0.835,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,31,DISCOVER,113,0.02,negative,0.139,0.535,0.844,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,32,DISCOVER,5,0.02,negative,0.111,0.233,0.854,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,33,DISCOVER,8,0.02,negative,0.083,0.233,0.864,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,34,DISCOVER,9,0.02,negative,0.056,0.233,0.874,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,35,DISCOVER,11,0.02,negative,0.028,0.233,0.884,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.3,36,DISCOVER,20,0.02,negative,0.0,0.233,0.894,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,1,DISCOVER,72,0.02,negative,0.972,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,2,DISCOVER,73,0.02,negative,0.944,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,3,DISCOVER,4,0.02,negative,0.917,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,4,DISCOVER,0,0.02,negative,0.889,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,5,DISCOVER,17,0.02,negative,0.861,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,6,DISCOVER,35,0.02,negative,0.833,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,7,DISCOVER,71,0.02,negative,0.806,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,8,DISCOVER,96,0.02,negative,0.778,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,9,DISCOVER,98,0.02,negative,0.75,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,10,DISCOVER,2,0.02,negative,0.722,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,11,DISCOVER,7,0.02,negative,0.694,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,12,DISCOVER,15,0.02,negative,0.667,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,13,DISCOVER,24,0.02,negative,0.639,0.836,0.704,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,14,DISCOVER,25,0.02,negative,0.611,0.836,0.71,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,15,DISCOVER,63,0.02,negative,0.583,0.836,0.717,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,16,DISCOVER,74,0.02,negative,0.556,0.836,0.724,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,17,DISCOVER,90,0.02,negative,0.528,0.836,0.731,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,18,DISCOVER,95,0.02,negative,0.5,0.836,0.738,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,19,DISCOVER,10,0.02,negative,0.472,0.535,0.745,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,20,DISCOVER,43,0.02,negative,0.444,0.535,0.752,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,21,DISCOVER,44,0.02,negative,0.417,0.535,0.76,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,22,DISCOVER,47,0.02,negative,0.389,0.535,0.768,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,23,DISCOVER,55,0.02,negative,0.361,0.535,0.776,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,24,DISCOVER,61,0.02,negative,0.333,0.535,0.784,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,25,DISCOVER,85,0.02,negative,0.306,0.535,0.792,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,26,DISCOVER,87,0.02,negative,0.278,0.535,0.8,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,27,DISCOVER,88,0.02,negative,0.25,0.535,0.809,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,28,DISCOVER,89,0.02,negative,0.222,0.535,0.817,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,29,DISCOVER,94,0.02,negative,0.194,0.535,0.826,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,30,DISCOVER,97,0.02,negative,0.167,0.535,0.835,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,31,DISCOVER,113,0.02,negative,0.139,0.535,0.844,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,32,DISCOVER,5,0.02,negative,0.111,0.233,0.854,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,33,DISCOVER,8,0.02,negative,0.083,0.233,0.864,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,34,DISCOVER,9,0.02,negative,0.056,0.233,0.874,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,35,DISCOVER,11,0.02,negative,0.028,0.233,0.884,0.0,0,0.02,,,0.02
dataset3_0_1200,2,0.3,36,DISCOVER,20,0.02,negative,0.0,0.233,0.894,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.1,1,DISCOVER,27,0.02,negative,0.917,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.1,2,DISCOVER,38,0.02,negative,0.833,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.1,3,DISCOVER,86,0.02,negative,0.75,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.1,4,DISCOVER,3,0.02,negative,0.667,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.1,5,DISCOVER,32,0.02,negative,0.583,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.1,6,DISCOVER,89,0.02,negative,0.5,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.1,7,DISCOVER,51,0.212,positive,0.417,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,0,0.1,8,DISCOVER,111,0.02,negative,0.333,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.1,9,DISCOVER,31,0.02,negative,0.25,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.1,10,DISCOVER,34,0.02,negative,0.167,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.1,11,DISCOVER,18,0.02,negative,0.083,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.1,12,DISCOVER,22,0.02,negative,0.0,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.1,1,DISCOVER,27,0.02,negative,0.917,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.1,2,DISCOVER,38,0.02,negative,0.833,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.1,3,DISCOVER,86,0.02,negative,0.75,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.1,4,DISCOVER,3,0.02,negative,0.667,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.1,5,DISCOVER,32,0.02,negative,0.583,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.1,6,DISCOVER,89,0.02,negative,0.5,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.1,7,DISCOVER,51,0.212,positive,0.417,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,1,0.1,8,DISCOVER,111,0.02,negative,0.333,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.1,9,DISCOVER,31,0.02,negative,0.25,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.1,10,DISCOVER,34,0.02,negative,0.167,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
