run_id,method,family,task_id,deadline_name,replicate,action,checkpoint_index,confirmed_events,elapsed_seconds,frontier_candidates,frontier_temporal_entropy,frontier_unique_temporal_cells,observed_units,physical_oracle_calls,snapshot_path,temporal_coverage,event_precision,event_recall,event_f1,unique_confirmed_events
C11__Y8__V0_Q1__T_high__r00__attempt_001,C11,Y8,V0_Q1,T_high,0,initial_commit,0,0,0.656769766,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r00__attempt_001,C11,Y8,V0_Q1,T_high,0,scan,1,0,1.543244476,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r00__attempt_001,C11,Y8,V0_Q1,T_high,0,scan,2,0,2.208260888,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r00__attempt_001,C11,Y8,V0_Q1,T_high,0,scan,3,0,2.686545666,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r00__attempt_001,C11,Y8,V0_Q1,T_high,0,query,4,1,19.440102344,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.07142857142857142,0.13333333333333333,1
C11__Y8__V0_Q1__T_high__r01__attempt_001,C11,Y8,V0_Q1,T_high,1,initial_commit,0,0,0.668430427,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r01__attempt_001,C11,Y8,V0_Q1,T_high,1,scan,1,0,1.5631925,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r01__attempt_001,C11,Y8,V0_Q1,T_high,1,scan,2,0,2.240554781,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r01__attempt_001,C11,Y8,V0_Q1,T_high,1,scan,3,0,2.748634926,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r01__attempt_001,C11,Y8,V0_Q1,T_high,1,query,4,1,19.433962231,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.07142857142857142,0.13333333333333333,1
C11__Y8__V0_Q1__T_high__r02__attempt_001,C11,Y8,V0_Q1,T_high,2,initial_commit,0,0,0.662791368,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r02__attempt_001,C11,Y8,V0_Q1,T_high,2,scan,1,0,1.566220562,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r02__attempt_001,C11,Y8,V0_Q1,T_high,2,scan,2,0,2.300406332,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r02__attempt_001,C11,Y8,V0_Q1,T_high,2,scan,3,0,2.784412381,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_high__r02__attempt_001,C11,Y8,V0_Q1,T_high,2,query,4,1,19.574735802,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.07142857142857142,0.13333333333333333,1
C11__Y8__V0_Q1__T_transition__r00__attempt_001,C11,Y8,V0_Q1,T_transition,0,initial_commit,0,0,0.635897679,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r00__attempt_001,C11,Y8,V0_Q1,T_transition,0,scan,1,0,1.566063806,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r00__attempt_001,C11,Y8,V0_Q1,T_transition,0,scan,2,0,2.363210723,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r00__attempt_001,C11,Y8,V0_Q1,T_transition,0,scan,3,0,2.959603189,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r00__attempt_001,C11,Y8,V0_Q1,T_transition,0,query,4,1,19.504554331,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.07142857142857142,0.13333333333333333,1
C11__Y8__V0_Q1__T_transition__r01__attempt_001,C11,Y8,V0_Q1,T_transition,1,initial_commit,0,0,0.660298975,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r01__attempt_001,C11,Y8,V0_Q1,T_transition,1,scan,1,0,1.624028789,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r01__attempt_001,C11,Y8,V0_Q1,T_transition,1,scan,2,0,2.373897348,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r01__attempt_001,C11,Y8,V0_Q1,T_transition,1,scan,3,0,2.957662355,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r01__attempt_001,C11,Y8,V0_Q1,T_transition,1,query,4,1,19.87749099,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.07142857142857142,0.13333333333333333,1
C11__Y8__V0_Q1__T_transition__r02__attempt_001,C11,Y8,V0_Q1,T_transition,2,initial_commit,0,0,0.665862962,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r02__attempt_001,C11,Y8,V0_Q1,T_transition,2,scan,1,0,2.112473084,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r02__attempt_001,C11,Y8,V0_Q1,T_transition,2,scan,2,0,2.812103039,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r02__attempt_001,C11,Y8,V0_Q1,T_transition,2,scan,3,0,3.26171777,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q1__T_transition__r02__attempt_001,C11,Y8,V0_Q1,T_transition,2,query,4,1,20.209718201,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.07142857142857142,0.13333333333333333,1
C11__Y8__V0_Q2__T_high__r00__attempt_001,C11,Y8,V0_Q2,T_high,0,initial_commit,0,0,0.664223031,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r00__attempt_001,C11,Y8,V0_Q2,T_high,0,scan,1,0,1.552188951,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r00__attempt_001,C11,Y8,V0_Q2,T_high,0,scan,2,0,2.241264687,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r00__attempt_001,C11,Y8,V0_Q2,T_high,0,scan,3,0,2.756736345,1,0.0,1,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r00__attempt_001,C11,Y8,V0_Q2,T_high,0,query,4,1,19.625209294,0,0.0,0,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.043478260869565216,0.08333333333333333,1
C11__Y8__V0_Q2__T_high__r01__attempt_001,C11,Y8,V0_Q2,T_high,1,initial_commit,0,0,0.660375869,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r01__attempt_001,C11,Y8,V0_Q2,T_high,1,scan,1,0,1.560514845,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r01__attempt_001,C11,Y8,V0_Q2,T_high,1,scan,2,0,2.264748728,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r01__attempt_001,C11,Y8,V0_Q2,T_high,1,scan,3,0,2.761062831,1,0.0,1,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r01__attempt_001,C11,Y8,V0_Q2,T_high,1,query,4,1,19.526627279,0,0.0,0,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.043478260869565216,0.08333333333333333,1
C11__Y8__V0_Q2__T_high__r02__attempt_001,C11,Y8,V0_Q2,T_high,2,initial_commit,0,0,0.664764411,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r02__attempt_001,C11,Y8,V0_Q2,T_high,2,scan,1,0,1.590516592,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r02__attempt_001,C11,Y8,V0_Q2,T_high,2,scan,2,0,2.34658362,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r02__attempt_001,C11,Y8,V0_Q2,T_high,2,scan,3,0,2.859639948,1,0.0,1,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_high__r02__attempt_001,C11,Y8,V0_Q2,T_high,2,query,4,1,19.528075562,0,0.0,0,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.043478260869565216,0.08333333333333333,1
C11__Y8__V0_Q2__T_transition__r00__attempt_001,C11,Y8,V0_Q2,T_transition,0,initial_commit,0,0,0.627178232,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r00__attempt_001,C11,Y8,V0_Q2,T_transition,0,scan,1,0,1.656003533,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r00__attempt_001,C11,Y8,V0_Q2,T_transition,0,scan,2,0,2.487360014,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r00__attempt_001,C11,Y8,V0_Q2,T_transition,0,scan,3,0,3.05266391,1,0.0,1,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r00__attempt_001,C11,Y8,V0_Q2,T_transition,0,query,4,1,19.458233452,0,0.0,0,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.043478260869565216,0.08333333333333333,1
C11__Y8__V0_Q2__T_transition__r01__attempt_001,C11,Y8,V0_Q2,T_transition,1,initial_commit,0,0,0.658409207,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r01__attempt_001,C11,Y8,V0_Q2,T_transition,1,scan,1,0,1.477968504,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r01__attempt_001,C11,Y8,V0_Q2,T_transition,1,scan,2,0,2.153253165,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r01__attempt_001,C11,Y8,V0_Q2,T_transition,1,scan,3,0,2.637158373,1,0.0,1,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r01__attempt_001,C11,Y8,V0_Q2,T_transition,1,query,4,1,19.343138356,0,0.0,0,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.043478260869565216,0.08333333333333333,1
C11__Y8__V0_Q2__T_transition__r02__attempt_001,C11,Y8,V0_Q2,T_transition,2,initial_commit,0,0,0.662995559,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r02__attempt_001,C11,Y8,V0_Q2,T_transition,2,scan,1,0,1.494483505,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r02__attempt_001,C11,Y8,V0_Q2,T_transition,2,scan,2,0,3.791796835,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r02__attempt_001,C11,Y8,V0_Q2,T_transition,2,scan,3,0,4.280682,1,0.0,1,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.007215007215007215,0.0,0.0,0.0,0
C11__Y8__V0_Q2__T_transition__r02__attempt_001,C11,Y8,V0_Q2,T_transition,2,query,4,1,21.065191194,0,0.0,0,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.007215007215007215,1.0,0.043478260869565216,0.08333333333333333,1
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,initial_commit,0,0,2.791285017,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,scan,1,0,3.78751655,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,scan,2,0,4.527839289,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,scan,3,0,5.053679489,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.004507135071820053,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,query,4,0,22.173730896,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.004507135071820053,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,scan,5,0,23.093220347,3,0.9999999999999998,3,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_005_snapshot.json,0.006272193342969308,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,scan,6,0,23.980979257,4,1.0,4,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_006_snapshot.json,0.008037251614118564,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,scan,7,0,24.898293166,5,1.0000000000000002,5,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_007_snapshot.json,0.00980230988526782,0.0,0.0,0.0,0
C11__Y8__V1_Q1__T_high__r00__attempt_001,C11,Y8,V1_Q1,T_high,0,query,8,0,41.291524322,4,1.0,4,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C11__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_008_snapshot.json,0.00980230988526782,0.0,0.0,0.0,0
